X1,X2,X3,X4,X5
17232,2011/11/25,22816,0.42,12
17232,2011/11/25,22818,0.42,12
17232,2011/11/25,23695,0.42,12
17232,2011/11/25,22030,0.42,12
17232,2011/11/25,20777,1.65,5
17232,2011/11/25,23439,2.1,5
17232,2011/11/25,22866,2.1,5
17232,2011/11/25,20766,3.75,3
17232,2011/11/25,20764,3.75,3
17232,2011/11/25,22867,2.1,4
17232,2011/11/25,22865,2.1,5
17232,2011/11/25,23494,5.95,3
17232,2011/11/25,23493,1.95,5
17232,2011/11/25,23344,2.08,1
17491,2011/11/25,23215,2.08,36
17491,2011/11/25,22585,1.06,144
17491,2011/11/25,23343,2.08,10
17491,2011/11/25,23344,2.08,10
17491,2011/11/25,23200,2.08,10
17491,2011/11/25,23582,2.08,20
16814,2011/11/25,21754,5.45,18
16814,2011/11/25,82484,7.95,6
16814,2011/11/25,23333,1.25,20
16814,2011/11/25,22720,4.95,2
16814,2011/11/25,22722,3.95,2
16814,2011/11/25,21430,3.75,2
16814,2011/11/25,23323,2.1,6
12438,2011/11/25,23390,4.15,4
12438,2011/11/25,23388,4.15,4
12438,2011/11/25,22728,3.75,4
12438,2011/11/25,22467,2.55,12
12438,2011/11/25,23315,9.95,2
12438,2011/11/25,23317,9.95,2
12438,2011/11/25,23341,8.5,2
12438,2011/11/25,22580,5.95,24
12438,2011/11/25,11001,1.69,16
12438,2011/11/25,21832,1.65,24
12438,2011/11/25,22211,0.83,12
12438,2011/11/25,22326,2.95,12
12438,2011/11/25,22635,8.5,8
12438,2011/11/25,22634,8.5,8
12438,2011/11/25,22636,7.65,8
12438,2011/11/25,23201,2.08,10
12438,2011/11/25,21232,1.25,12
12438,2011/11/25,22554,1.65,12
12438,2011/11/25,22555,1.65,12
12438,2011/11/25,21481,3.75,4
12438,2011/11/25,23291,1.25,8
12438,2011/11/25,22423,12.75,4
12438,2011/11/25,23289,1.25,8
12438,2011/11/25,21249,2.95,12
12438,2011/11/25,21251,2.95,6
12438,2011/11/25,21731,1.65,12
12438,2011/11/25,21914,1.25,12
12438,2011/11/25,22139,4.95,12
12438,2011/11/25,22489,0.42,24
12438,2011/11/25,22560,1.25,24
12438,2011/11/25,22899,2.1,12
12438,2011/11/25,23127,4.95,12
12438,2011/11/25,23229,3.75,24
12438,2011/11/25,23389,4.15,8
12438,2011/11/25,23570,1.25,12
12438,2011/11/25,47591D,1.95,8
12438,2011/11/25,20981,0.85,24
12438,2011/11/25,20982,0.85,24
12438,2011/11/25,22491,0.85,24
12438,2011/11/25,23240,4.15,12
12438,2011/11/25,21426,2.1,12
12438,2011/11/25,23080,8.25,12
12438,2011/11/25,22650,1.45,24
12438,2011/11/25,22645,1.45,12
12438,2011/11/25,22752,7.65,24
12438,2011/11/25,21156,1.95,8
12438,2011/11/25,22367,1.95,8
12438,2011/11/25,23571,1.65,12
12438,2011/11/25,POST,40,8
13332,2011/11/25,21479,4.25,4
13332,2011/11/25,21942,0.85,12
13332,2011/11/25,21934,1.65,10
13332,2011/11/25,21558,2.55,6
13332,2011/11/25,20978,1.25,16
13332,2011/11/25,21581,2.25,6
13332,2011/11/25,21327,1.65,12
13332,2011/11/25,21930,2.08,10
13332,2011/11/25,21262,2.95,6
13332,2011/11/25,23073,12.5,1
13332,2011/11/25,22798,2.95,8
13332,2011/11/25,22801,3.75,4
13332,2011/11/25,23493,1.95,10
13332,2011/11/25,23494,5.95,3
13332,2011/11/25,22650,1.45,12
13332,2011/11/25,23177,2.25,8
13332,2011/11/25,84879,1.69,8
13332,2011/11/25,15056BL,5.95,3
13332,2011/11/25,23393,3.75,4
13332,2011/11/25,22553,1.65,12
13332,2011/11/25,21504,0.42,24
15311,2011/11/25,23397,9.95,1
15311,2011/11/25,22365,8.25,1
15311,2011/11/25,47563A,1.25,2
15311,2011/11/25,21470,3.75,2
15311,2011/11/25,21428,4.25,2
15311,2011/11/25,20829,2.1,2
15311,2011/11/25,23026,2.08,6
15311,2011/11/25,23275,1.04,192
15311,2011/11/25,22386,1.79,100
15311,2011/11/25,85099C,1.79,100
15311,2011/11/25,22411,1.79,100
12682,2011/11/25,23084,1.79,48
12682,2011/11/25,21731,1.65,12
12682,2011/11/25,22749,3.75,4
12682,2011/11/25,22750,3.75,4
12682,2011/11/25,POST,18,1
13069,2011/11/25,23314,12.5,1
13069,2011/11/25,23201,2.08,2
13069,2011/11/25,23199,2.08,2
13069,2011/11/25,23200,2.08,3
13069,2011/11/25,23202,2.08,2
13069,2011/11/25,23188,1.65,1
13069,2011/11/25,82551,1.45,5
13069,2011/11/25,21172,1.45,3
13069,2011/11/25,23100,1.25,6
13069,2011/11/25,84536A,0.42,3
13069,2011/11/25,22306,1.06,6
13069,2011/11/25,85227,0.85,3
13069,2011/11/25,23270,1.45,1
13069,2011/11/25,22581,0.29,20
13069,2011/11/25,22952,0.55,12
13069,2011/11/25,22996,0.42,5
13069,2011/11/25,22999,0.42,5
13069,2011/11/25,23005,0.42,5
13069,2011/11/25,22998,0.42,5
13069,2011/11/25,22997,0.42,5
13069,2011/11/25,22994,0.42,5
13069,2011/11/25,22995,0.42,5
13069,2011/11/25,22121,5.45,12
14859,2011/11/27,23552,2.08,12
14859,2011/11/27,23498,1.45,12
14859,2011/11/27,22867,2.1,24
14859,2011/11/27,22866,2.1,12
14859,2011/11/27,22550,3.75,6
14859,2011/11/27,21888,3.75,8
14859,2011/11/27,23202,2.08,20
14859,2011/11/27,85099B,2.08,20
14859,2011/11/27,22411,2.08,10
14859,2011/11/27,21929,2.08,10
14859,2011/11/27,23203,2.08,20
14859,2011/11/27,23200,2.08,20
14859,2011/11/27,23222,0.83,12
17769,2011/11/27,23542,7.45,6
17769,2011/11/27,23531,6.95,6
17769,2011/11/27,23541,8.25,8
17769,2011/11/27,23543,8.25,2
17769,2011/11/27,23084,1.79,48
17769,2011/11/27,23534,5.95,2
17769,2011/11/27,23535,5.95,4
17769,2011/11/27,23569,4.95,12
17769,2011/11/27,22466,1.95,12
17769,2011/11/27,23357,4.95,4
17769,2011/11/27,22835,4.95,2
17769,2011/11/27,22114,4.25,3
17769,2011/11/27,84947,1.25,12
17769,2011/11/27,84946,1.25,6
17769,2011/11/27,23245,4.95,4
17769,2011/11/27,22792,0.85,24
17769,2011/11/27,23578,1.95,3
17769,2011/11/27,22992,1.95,5
17769,2011/11/27,21731,1.65,4
17769,2011/11/27,21592,1.25,6
17769,2011/11/27,23360,1.95,1
17769,2011/11/27,22139,4.95,3
17769,2011/11/27,22730,3.75,4
17769,2011/11/27,23506,0.42,5
17769,2011/11/27,23378,0.39,11
17769,2011/11/27,23376,0.39,8
17769,2011/11/27,22659,1.95,4
17769,2011/11/27,23552,2.08,8
17769,2011/11/27,21977,0.55,4
17769,2011/11/27,84692,0.42,4
17769,2011/11/27,23189,2.89,2
17769,2011/11/27,23365,0.65,18
17769,2011/11/27,21833,1.69,12
17769,2011/11/27,23207,1.65,3
17769,2011/11/27,23205,0.85,2
17769,2011/11/27,22745,2.1,12
17769,2011/11/27,22746,2.1,4
17769,2011/11/27,22748,2.1,8
17769,2011/11/27,21034,0.95,2
17769,2011/11/27,23486,16.65,2
14859,2011/11/27,23582,2.08,10
14859,2011/11/27,23497,1.45,12
17236,2011/11/27,21647,2.1,1
17236,2011/11/27,22589,2.89,1
17236,2011/11/27,23489,2.89,2
17236,2011/11/27,22993,1.25,1
17236,2011/11/27,20846,1.25,4
17236,2011/11/27,22852,4.25,1
17236,2011/11/27,22844,8.5,1
17236,2011/11/27,23202,2.08,3
17236,2011/11/27,23582,2.08,4
17236,2011/11/27,22633,2.1,1
17236,2011/11/27,22866,2.1,1
17236,2011/11/27,90099,2.55,1
17236,2011/11/27,23147,1.45,3
17236,2011/11/27,21754,6.25,3
17236,2011/11/27,22727,3.75,2
17236,2011/11/27,22726,3.75,2
17236,2011/11/27,23535,5.95,4
17236,2011/11/27,21263,1.95,2
17236,2011/11/27,23498,1.45,2
17236,2011/11/27,23552,2.08,11
17236,2011/11/27,23497,1.45,6
17236,2011/11/27,21813,4.95,1
17236,2011/11/27,22653,1.95,1
17236,2011/11/27,22141,2.1,1
17236,2011/11/27,22144,2.1,1
17236,2011/11/27,23343,2.08,1
17236,2011/11/27,23202,2.08,2
17236,2011/11/27,23203,2.08,2
17236,2011/11/27,23582,2.08,3
17236,2011/11/27,23312,4.15,3
17236,2011/11/27,23313,4.95,2
17236,2011/11/27,22847,16.95,1
16024,2011/11/27,23457,4.95,1
16024,2011/11/27,23263,1.25,1
16024,2011/11/27,21907,2.1,1
16024,2011/11/27,22208,0.83,2
16024,2011/11/27,16238,0.21,1
16024,2011/11/27,22439,0.65,3
16024,2011/11/27,22784,4.95,1
16024,2011/11/27,21977,0.55,1
16024,2011/11/27,16238,0.21,1
16024,2011/11/27,22109,3.75,1
16024,2011/11/27,22095,0.39,2
16024,2011/11/27,16162M,0.42,2
16024,2011/11/27,21289,1.25,4
16024,2011/11/27,22821,0.65,4
16024,2011/11/27,23697,0.42,6
16024,2011/11/27,23695,0.42,6
16024,2011/11/27,22715,0.42,6
16024,2011/11/27,22714,0.42,6
16024,2011/11/27,22620,1.45,2
16024,2011/11/27,85015,0.65,12
16024,2011/11/27,21403,0.12,48
16024,2011/11/27,23510,0.42,19
16024,2011/11/27,21213,0.55,2
16024,2011/11/27,23307,0.55,2
16024,2011/11/27,21977,0.55,2
16024,2011/11/27,22951,0.55,1
16024,2011/11/27,84991,0.55,2
16024,2011/11/27,21975,0.55,2
16024,2011/11/27,84992,0.55,2
16024,2011/11/27,21212,0.55,2
16024,2011/11/27,23308,0.55,2
16024,2011/11/27,21976,0.55,2
16024,2011/11/27,22400,0.39,8
16024,2011/11/27,22488,1.65,4
16024,2011/11/27,22185,1.65,4
16024,2011/11/27,23366,0.65,17
16024,2011/11/27,85187,1.65,4
16024,2011/11/27,23167,0.83,8
16024,2011/11/27,23166,1.25,8
16024,2011/11/27,M,0.39,6
16024,2011/11/27,21200,1.65,2
16024,2011/11/27,21201,2.55,2
16024,2011/11/27,21192,1.65,4
16024,2011/11/27,23096,1.65,4
16024,2011/11/27,17003,0.39,36
16024,2011/11/27,23326,0.63,24
16024,2011/11/27,22551,1.65,6
16024,2011/11/27,21615,1.25,4
16024,2011/11/27,22211,0.83,8
16024,2011/11/27,85212,0.29,12
16024,2011/11/27,44089A,0.42,8
16024,2011/11/27,85194S,0.19,36
16024,2011/11/27,M,0.21,14
16024,2011/11/27,22092,0.39,4
16024,2011/11/27,15044C,2.95,1
16024,2011/11/27,22097,0.39,4
16024,2011/11/27,22096,0.39,4
16024,2011/11/27,22099,0.39,4
16024,2011/11/27,22093,0.39,4
16024,2011/11/27,22557,1.65,2
16024,2011/11/27,22556,1.65,2
16024,2011/11/27,15044A,2.95,1
16024,2011/11/27,15044D,2.95,1
16024,2011/11/27,51008,3.45,3
17411,2011/11/27,23497,1.45,12
17411,2011/11/27,23498,1.45,12
17411,2011/11/27,23552,2.08,6
17411,2011/11/27,23048,4.15,4
17411,2011/11/27,23109,2.89,6
17411,2011/11/27,23084,2.08,6
17411,2011/11/27,23108,6.25,8
17411,2011/11/27,79321,5.75,8
17411,2011/11/27,23569,4.95,4
17885,2011/11/27,20668,0.12,24
17885,2011/11/27,72800B,2.55,1
17885,2011/11/27,23503,1.25,1
17885,2011/11/27,20668,0.12,24
17885,2011/11/27,20832,0.39,5
17885,2011/11/27,23503,1.25,1
17885,2011/11/27,23504,1.25,1
17885,2011/11/27,23084,2.08,1
17885,2011/11/27,21064,5.95,1
17885,2011/11/27,85035C,1.25,1
17885,2011/11/27,22555,1.65,1
17885,2011/11/27,22556,1.65,1
17885,2011/11/27,22554,1.65,1
17885,2011/11/27,22367,1.95,1
17885,2011/11/27,21064,5.95,1
17885,2011/11/27,22109,3.75,2
17885,2011/11/27,22633,2.1,1
17885,2011/11/27,23365,0.65,1
17885,2011/11/27,22633,2.1,1
17885,2011/11/27,21592,1.25,3
17885,2011/11/27,23337,2.08,1
17885,2011/11/27,23365,0.65,2
17885,2011/11/27,22402,0.39,5
17885,2011/11/27,23508,0.42,1
17885,2011/11/27,22536,0.42,3
17885,2011/11/27,23507,0.42,2
17885,2011/11/27,21914,1.25,1
17885,2011/11/27,23005,0.42,3
17885,2011/11/27,22900,3.25,2
17885,2011/11/27,22726,3.75,1
17885,2011/11/27,22411,2.08,1
17885,2011/11/27,22663,2.08,1
17885,2011/11/27,20712,2.08,1
17885,2011/11/27,23201,2.08,1
17885,2011/11/27,23202,2.08,1
17885,2011/11/27,22663,2.08,1
17885,2011/11/27,22385,2.08,1
17885,2011/11/27,22411,2.08,1
17885,2011/11/27,20669,1.25,2
17885,2011/11/27,85099F,2.08,1
17885,2011/11/27,21463,5.95,1
17885,2011/11/27,22095,0.39,2
17885,2011/11/27,23039,1.95,6
17885,2011/11/27,21464,4.25,1
17885,2011/11/27,20669,1.25,1
17885,2011/11/27,23342,8.5,1
17885,2011/11/27,79321,5.75,1
17885,2011/11/27,20668,0.12,24
17885,2011/11/27,21463,5.95,1
17885,2011/11/27,23084,2.08,1
17885,2011/11/27,22659,1.95,2
17885,2011/11/27,23370,1.25,1
17885,2011/11/27,23569,4.95,1
17885,2011/11/27,22970,2.55,2
17885,2011/11/27,23369,1.25,2
17885,2011/11/27,21524,8.25,1
17885,2011/11/27,23034,1.45,6
17885,2011/11/27,23569,4.95,1
17885,2011/11/27,22993,1.25,1
17885,2011/11/27,22555,1.65,1
17885,2011/11/27,23369,1.25,1
17885,2011/11/27,23371,1.25,1
17885,2011/11/27,20978,1.25,1
17885,2011/11/27,23376,0.39,2
15514,2011/11/27,22970,2.55,12
15514,2011/11/27,22988,1.25,12
15514,2011/11/27,22976,1.25,24
15514,2011/11/27,22970,2.55,12
15514,2011/11/27,22988,1.25,12
15514,2011/11/27,22971,2.55,12
15514,2011/11/27,22750,3.75,1
15514,2011/11/27,23084,1.79,192
15987,2011/11/27,90014C,2.95,1
15987,2011/11/27,90019C,4.95,1
15987,2011/11/27,79149B,0.42,1
15987,2011/11/27,79144B,0.42,1
15987,2011/11/27,22340,0.39,12
15987,2011/11/27,79321,5.75,1
15987,2011/11/27,23493,1.95,2
15987,2011/11/27,23498,1.45,1
15987,2011/11/27,47504H,0.79,1
15987,2011/11/27,22496,2.95,1
15987,2011/11/27,22495,2.95,1
15987,2011/11/27,23382,3.75,1
15987,2011/11/27,23119,0.62,1
15987,2011/11/27,51014A,0.39,12
15987,2011/11/27,21098,1.25,1
15987,2011/11/27,23569,4.95,2
15987,2011/11/27,22178,1.95,6
15987,2011/11/27,21034,0.95,2
15987,2011/11/27,23157,2.08,4
15987,2011/11/27,22638,2.55,2
15987,2011/11/27,22642,2.55,2
15987,2011/11/27,22604,2.55,2
15987,2011/11/27,23157,2.08,1
15987,2011/11/27,21584,1.65,1
15987,2011/11/27,23324,2.08,3
15987,2011/11/27,23325,1.65,3
15987,2011/11/27,22599,0.29,9
15987,2011/11/27,22598,0.29,9
15987,2011/11/27,22597,0.29,8
15987,2011/11/27,84199,0.21,1
15987,2011/11/27,23497,1.45,1
15987,2011/11/27,79144B,0.42,1
15987,2011/11/27,23084,2.08,4
15987,2011/11/27,21731,1.65,2
15987,2011/11/27,22141,2.1,2
15987,2011/11/27,16014,0.42,2
15987,2011/11/27,23083,3.75,3
15987,2011/11/27,23109,2.89,3
15987,2011/11/27,22082,1.65,5
15987,2011/11/27,22488,1.65,1
15987,2011/11/27,23119,0.62,1
15987,2011/11/27,23188,1.65,1
15987,2011/11/27,22567,1.45,1
15987,2011/11/27,23552,2.08,3
15987,2011/11/27,22340,0.39,12
15987,2011/11/27,16169E,0.42,25
15987,2011/11/27,23328,3.75,3
15987,2011/11/27,21012,2.1,3
15987,2011/11/27,23354,0.83,1
15987,2011/11/27,23320,2.89,3
15987,2011/11/27,23378,0.39,3
15987,2011/11/27,23081,8.25,1
15987,2011/11/27,22698,2.95,4
15987,2011/11/27,22697,2.95,4
15436,2011/11/27,22701,2.95,2
15436,2011/11/27,22349,3.75,1
15436,2011/11/27,22587,0.85,1
15436,2011/11/27,84536B,0.42,1
15436,2011/11/27,22834,2.1,1
15436,2011/11/27,84536A,0.42,2
15436,2011/11/27,23267,1.25,2
15436,2011/11/27,22633,2.1,1
15436,2011/11/27,21843,10.95,1
15436,2011/11/27,22309,2.55,2
15436,2011/11/27,21181,2.1,1
15436,2011/11/27,23302,1.65,1
15436,2011/11/27,23300,1.65,2
15436,2011/11/27,23302,1.65,1
15436,2011/11/27,22144,2.1,1
15436,2011/11/27,22720,4.95,1
15436,2011/11/27,23329,1.65,1
15436,2011/11/27,84992,0.55,1
15436,2011/11/27,23330,1.25,1
15436,2011/11/27,23365,0.65,1
15436,2011/11/27,22981,1.45,1
15436,2011/11/27,23329,1.65,1
15436,2011/11/27,21810,0.39,1
15436,2011/11/27,21822,0.79,2
15436,2011/11/27,23215,2.08,1
15436,2011/11/27,23214,2.08,1
15436,2011/11/27,79063D,0.19,1
15436,2011/11/27,23330,1.25,1
15436,2011/11/27,22555,1.65,1
15436,2011/11/27,22732,1.25,2
15436,2011/11/27,23349,1.25,2
15436,2011/11/27,23352,1.25,2
15436,2011/11/27,23351,1.25,2
15436,2011/11/27,79063D,0.19,1
15436,2011/11/27,22993,1.25,1
15436,2011/11/27,23322,2.95,1
15436,2011/11/27,22470,2.95,1
15436,2011/11/27,22469,1.65,1
15436,2011/11/27,23214,2.08,1
15436,2011/11/27,23215,2.08,1
15436,2011/11/27,22694,2.1,2
15436,2011/11/27,22865,2.1,1
15436,2011/11/27,22867,2.1,1
15436,2011/11/27,22866,2.1,1
15436,2011/11/27,23267,1.25,1
15436,2011/11/27,23214,2.08,1
15436,2011/11/27,23215,2.08,1
15436,2011/11/27,21810,0.39,1
15436,2011/11/27,23344,2.08,2
15436,2011/11/27,22470,2.95,1
15436,2011/11/27,85114C,1.65,12
15436,2011/11/27,22192,8.5,1
15436,2011/11/27,23575,1.95,2
15436,2011/11/27,22961,1.45,1
15436,2011/11/27,23215,2.08,1
15436,2011/11/27,23214,2.08,1
15436,2011/11/27,21810,0.39,2
15436,2011/11/27,84992,0.55,1
15436,2011/11/27,22554,1.65,2
15436,2011/11/27,23365,0.65,1
15436,2011/11/27,22961,1.45,1
15436,2011/11/27,21914,1.25,1
15436,2011/11/27,16238,0.21,2
15436,2011/11/27,23368,0.65,1
15436,2011/11/27,22982,1.25,2
15436,2011/11/27,22586,0.85,3
15436,2011/11/27,22633,2.1,1
15436,2011/11/27,22555,1.65,1
15436,2011/11/27,22551,1.65,3
15436,2011/11/27,23367,0.65,3
15436,2011/11/27,84380,1.45,1
15436,2011/11/27,21175,2.55,1
15436,2011/11/27,85150,2.55,1
15436,2011/11/27,22758,1.25,2
15436,2011/11/27,22753,0.85,4
15436,2011/11/27,22722,3.95,1
15436,2011/11/27,21791,1.25,1
15436,2011/11/27,21218,3.75,2
15436,2011/11/27,22866,2.1,1
15436,2011/11/27,22475,4.95,1
15436,2011/11/27,22666,2.95,1
15436,2011/11/27,22667,2.95,2
15436,2011/11/27,22666,2.95,1
15436,2011/11/27,22093,0.39,2
15436,2011/11/27,22092,0.39,2
15436,2011/11/27,22726,3.75,1
15436,2011/11/27,22727,3.75,1
15436,2011/11/27,22730,3.75,1
15436,2011/11/27,23316,9.95,1
15436,2011/11/27,22191,8.5,1
15436,2011/11/27,22960,4.25,1
15436,2011/11/27,22722,3.95,2
17595,2011/11/27,21287,0.38,12
17595,2011/11/27,22185,1.65,2
17595,2011/11/27,22488,1.65,1
17595,2011/11/27,22457,2.95,1
17595,2011/11/27,23109,2.89,12
17595,2011/11/27,22121,5.95,1
17595,2011/11/27,23330,1.25,1
17595,2011/11/27,23329,1.65,1
17595,2011/11/27,23333,1.25,1
17595,2011/11/27,23332,1.65,1
17595,2011/11/27,22809,2.95,2
17595,2011/11/27,23376,0.39,3
17595,2011/11/27,23378,0.39,3
17595,2011/11/27,23211,1.25,2
17595,2011/11/27,23210,1.25,2
17595,2011/11/27,23212,1.25,4
17595,2011/11/27,23266,1.25,4
17595,2011/11/27,22158,2.95,1
17595,2011/11/27,23489,2.89,3
17595,2011/11/27,20765,3.75,1
17595,2011/11/27,20763,3.75,1
17595,2011/11/27,20764,3.75,1
17595,2011/11/27,20769,2.55,1
17595,2011/11/27,20772,2.55,1
17595,2011/11/27,20768,2.55,1
17595,2011/11/27,20767,2.55,1
17595,2011/11/27,85175,0.42,16
17595,2011/11/27,85152,2.1,1
17595,2011/11/27,82600,2.1,1
17595,2011/11/27,22456,4.95,1
17595,2011/11/27,21326,0.65,12
17595,2011/11/27,82552,1.45,1
17595,2011/11/27,21159,0.39,1
17595,2011/11/27,21158,0.39,1
17595,2011/11/27,20846,1.25,4
17595,2011/11/27,23168,1.25,3
17595,2011/11/27,85038,2.1,3
17595,2011/11/27,75049L,1.25,6
17595,2011/11/27,22585,1.25,1
17595,2011/11/27,21175,2.55,1
17595,2011/11/27,21181,2.1,1
17595,2011/11/27,22810,2.95,2
17595,2011/11/27,21907,2.1,1
17595,2011/11/27,21165,1.69,1
17595,2011/11/27,21034,0.95,1
17595,2011/11/27,21684,0.85,12
17595,2011/11/27,23081,8.25,2
17595,2011/11/27,84946,1.25,6
17595,2011/11/27,23080,8.25,2
15555,2011/11/27,22537,0.42,2
15555,2011/11/27,22530,0.42,2
15555,2011/11/27,22535,0.42,2
15555,2011/11/27,22531,0.42,2
15555,2011/11/27,22536,0.42,2
15555,2011/11/27,22534,0.42,2
15555,2011/11/27,22557,1.65,1
15555,2011/11/27,22556,1.65,2
15555,2011/11/27,22553,1.65,2
15555,2011/11/27,22555,1.65,2
15555,2011/11/27,22554,1.65,3
15555,2011/11/27,22551,1.65,3
15555,2011/11/27,21588,2.55,2
15555,2011/11/27,23321,1.65,5
15555,2011/11/27,23583,1.65,5
15555,2011/11/27,20727,1.65,2
15555,2011/11/27,23206,1.65,2
15555,2011/11/27,23681,1.65,3
15555,2011/11/27,23209,1.65,3
15555,2011/11/27,82484,7.95,3
15555,2011/11/27,23004,0.42,10
15555,2011/11/27,22996,0.42,10
15555,2011/11/27,23005,0.42,10
15555,2011/11/27,22995,0.42,10
15555,2011/11/27,23006,0.42,5
15555,2011/11/27,22997,0.42,5
15555,2011/11/27,22999,0.42,5
15555,2011/11/27,23000,0.42,5
15555,2011/11/27,22994,0.42,5
15555,2011/11/27,22731,1.25,5
15555,2011/11/27,22733,1.25,5
15555,2011/11/27,23498,1.45,1
15555,2011/11/27,22297,1.25,3
15555,2011/11/27,22296,1.65,2
15555,2011/11/27,23157,2.08,3
15555,2011/11/27,22739,1.65,2
15555,2011/11/27,22952,0.55,5
15555,2011/11/27,84247N,2.95,1
15555,2011/11/27,22029,0.42,12
15555,2011/11/27,22712,0.42,12
15555,2011/11/27,22718,0.42,12
15555,2011/11/27,22819,0.42,12
15555,2011/11/27,23497,1.45,1
15555,2011/11/27,23552,2.08,1
15555,2011/11/27,22623,5.95,2
15555,2011/11/27,22489,0.42,2
15555,2011/11/27,21889,1.25,2
15555,2011/11/27,16218,0.06,5
15555,2011/11/27,21918,0.42,2
15555,2011/11/27,23156,2.08,2
15555,2011/11/27,23159,2.08,3
15555,2011/11/27,23158,2.08,4
15555,2011/11/27,17003,0.39,36
15555,2011/11/27,22564,1.25,1
15555,2011/11/27,22562,1.25,1
15555,2011/11/27,22563,1.25,1
15555,2011/11/27,23191,1.65,1
15555,2011/11/27,21329,1.65,2
15555,2011/11/27,21328,1.65,2
15555,2011/11/27,22560,1.25,6
15555,2011/11/27,23265,1.25,2
15555,2011/11/27,23264,1.25,2
15555,2011/11/27,23266,1.25,2
15555,2011/11/27,23269,1.45,2
15555,2011/11/27,23270,1.45,2
15555,2011/11/27,20983,0.85,2
15555,2011/11/27,20981,0.85,2
15555,2011/11/27,23367,0.65,2
15555,2011/11/27,23368,0.65,2
15555,2011/11/27,23366,0.65,2
15555,2011/11/27,23365,0.65,2
15555,2011/11/27,22558,1.65,2
15555,2011/11/27,23371,1.25,1
15555,2011/11/27,23369,1.25,1
15555,2011/11/27,23370,1.25,1
15555,2011/11/27,23372,1.25,1
15555,2011/11/27,82494L,2.95,6
15555,2011/11/27,82482,2.95,6
15555,2011/11/27,22766,2.95,4
15555,2011/11/27,23191,1.65,4
15555,2011/11/27,21819,0.39,10
15555,2011/11/27,21818,0.39,10
15555,2011/11/27,23275,1.25,12
15555,2011/11/27,22066,0.39,6
15555,2011/11/27,23198,1.45,3
15555,2011/11/27,23197,1.45,3
15555,2011/11/27,23196,1.45,4
15555,2011/11/27,23207,1.65,3
15555,2011/11/27,22383,1.65,3
15555,2011/11/27,22382,1.65,3
15555,2011/11/27,20728,1.65,3
15555,2011/11/27,20726,1.65,3
15555,2011/11/27,22384,1.65,4
15555,2011/11/27,23391,4.15,1
15555,2011/11/27,23390,4.15,1
15555,2011/11/27,22985,0.42,25
15555,2011/11/27,23232,0.42,25
15555,2011/11/27,16161U,0.42,25
15555,2011/11/27,82486,8.95,2
15555,2011/11/27,82483,6.95,2
14741,2011/11/28,23313,4.95,15
14741,2011/11/28,23298,4.95,6
14741,2011/11/28,22792,0.85,24
14741,2011/11/28,84832,0.85,24
14741,2011/11/28,22457,2.95,6
14741,2011/11/28,84946,1.25,12
14741,2011/11/28,22047,0.42,25
14741,2011/11/28,23231,0.42,25
14741,2011/11/28,23545,0.42,25
14741,2011/11/28,79321,5.75,4
16678,2011/11/28,22900,3.25,12
13258,2011/11/28,48194,8.25,2
13258,2011/11/28,48111,8.25,2
13258,2011/11/28,22955,2.1,6
13258,2011/11/28,23321,1.45,40
15078,2011/11/28,23203,2.08,20
15078,2011/11/28,23201,2.08,20
15078,2011/11/28,22383,1.65,10
15078,2011/11/28,22411,2.08,10
15078,2011/11/28,21931,2.08,20
15078,2011/11/28,21166,2.08,12
15078,2011/11/28,20713,2.08,20
15078,2011/11/28,20711,2.08,10
15078,2011/11/28,20725,1.65,10
15078,2011/11/28,85099B,2.08,20
12906,2011/11/28,23505,1.25,36
12906,2011/11/28,23309,0.55,48
12906,2011/11/28,23081,8.25,4
12906,2011/11/28,22992,1.95,96
12906,2011/11/28,22970,2.1,36
12906,2011/11/28,22900,3.25,24
12906,2011/11/28,22616,0.39,72
12906,2011/11/28,21731,1.65,48
12906,2011/11/28,23084,1.79,24
12906,2011/11/28,23571,1.65,24
12906,2011/11/28,23552,1.79,72
12906,2011/11/28,23498,1.45,36
12906,2011/11/28,23497,1.25,48
12906,2011/11/28,23526,5.95,4
12906,2011/11/28,23535,5.95,8
12906,2011/11/28,23534,5.95,6
15561,2011/11/28,23569,4.95,24
15561,2011/11/28,22620,1.45,20
15561,2011/11/28,23280,0.83,12
15561,2011/11/28,23282,0.83,12
15561,2011/11/28,23505,1.25,10
15561,2011/11/28,23504,1.25,10
15561,2011/11/28,23497,1.45,12
15561,2011/11/28,23369,1.25,16
15561,2011/11/28,22992,1.95,12
15561,2011/11/28,23571,1.65,24
15561,2011/11/28,23561,2.89,20
15714,2011/11/28,22042,0.42,12
15714,2011/11/28,22816,0.42,12
15714,2011/11/28,22818,0.42,12
15714,2011/11/28,84997A,4.15,2
15714,2011/11/28,23116,4.95,1
15714,2011/11/28,23424,4.95,1
15714,2011/11/28,21245,1.69,2
15714,2011/11/28,16046,0.85,1
15714,2011/11/28,16046,0.85,1
15714,2011/11/28,20677,1.25,1
15714,2011/11/28,20675,1.25,1
15714,2011/11/28,20674,1.25,2
15714,2011/11/28,23092,7.9,2
15714,2011/11/28,22767,9.95,2
15714,2011/11/28,22768,9.95,1
15714,2011/11/28,16169E,0.42,25
15714,2011/11/28,23350,1.25,5
15714,2011/11/28,22075,1.65,2
15714,2011/11/28,21059,0.85,2
